Entry	Entry Name	Protein names	Organism	Organism (ID)
A0A3M6A4X2	A0A3M6A4X2_PSESS	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Pseudomonas savastanoi (Pseudomonas syringae pv. savastanoi)	29438
A0A3N0LIC1	A0A3N0LIC1_KLEPN	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Klebsiella pneumoniae subsp. pneumoniae	72407
A0A3N2RWG4	A0A3N2RWG4_9ENTR	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Kluyvera ascorbata	51288
A0A3N5D2M9	A0A3N5D2M9_9ENTR	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Buttiauxella warmboldiae	82993
A0A3P5WY33	A0A3P5WY33_9RHOB	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Pseudogemmobacter humi	2483812
A0A3P8LZG4	A0A3P8LZG4_RAOTE	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Raoultella terrigena (Klebsiella terrigena)	577
A0A3Q9LX62	A0A3Q9LX62_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica subsp. enterica serovar 43:a:1,7	2500155
A0A3Q9MSY9	A0A3Q9MSY9_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica subsp. enterica serovar Karamoja	2500153
A0A3R0HRW4	A0A3R0HRW4_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica I	59201
A0A3R0PKD7	A0A3R0PKD7_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica I	59201
A0A3R0SD36	A0A3R0SD36_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica I	59201
A0A3R8SJ94	A0A3R8SJ94_SALEB	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica subsp. enterica serovar Java	224729
A0A3R8ZHN7	A0A3R8ZHN7_ENTCL	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Enterobacter cloacae	550
A0A3S0JZX4	A0A3S0JZX4_9BURK	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Variovorax gossypii	1679495
A0A3S0XP10	A0A3S0XP10_9BURK	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Variovorax guangxiensis	1775474
A0A3S4J206	A0A3S4J206_CITKO	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Citrobacter koseri (Citrobacter diversus)	545
A0A3S4K337	A0A3S4K337_SALER	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica subsp. arizonae	59203
A0A3S4ME06	A0A3S4ME06_9ENTR	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Cedecea lapagei	158823
A0A3T0A798	A0A3T0A798_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica subsp. enterica serovar Moero	2500154
A0A3T2WJ94	A0A3T2WJ94_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica subsp. enterica serovar Orion	399586
A0A3T2YR57	A0A3T2YR57_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica subsp. enterica serovar Panama	29472
A0A3T3EQZ3	A0A3T3EQZ3_SALMU	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella muenchen	596
A0A3T3G9Q6	A0A3T3G9Q6_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica subsp. enterica serovar Braenderup	149391
A0A3T3ICU7	A0A3T3ICU7_SALDU	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella dublin	98360
A0A3U2TTS6	A0A3U2TTS6_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica I	59201
A0A3U3AIN4	A0A3U3AIN4_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica I	59201
A0A3U7GPT2	A0A3U7GPT2_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica I	59201
A0A3U8EZE7	A0A3U8EZE7_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica I	59201
A0A3U8P940	A0A3U8P940_SALBE	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella berta	28142
A0A3U8RCQ8	A0A3U8RCQ8_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica I	59201
A0A3U8UD06	A0A3U8UD06_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica I	59201
A0A3U9HF84	A0A3U9HF84_SALIN	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella infantis	595
A0A3U9V0Z8	A0A3U9V0Z8_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica I	59201
A0A3V2I0Q7	A0A3V2I0Q7_SALSE	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella senftenberg	28150
A0A3V2W311	A0A3V2W311_SALHA	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella hadar	149385
A0A3V2XMC8	A0A3V2XMC8_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica I	59201
A0A3V3U7V4	A0A3V3U7V4_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica subsp. enterica serovar Havana	179997
A0A3V3UGD9	A0A3V3UGD9_SALTM	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella typhimurium	90371
A0A3V3VGY8	A0A3V3VGY8_SALHO	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella houtenae	59205
A0A3V4BB28	A0A3V4BB28_SALVI	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella virchow	48409
A0A3V4SLA9	A0A3V4SLA9_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica subsp. enterica serovar Altona	1151173
A0A3V5UJN4	A0A3V5UJN4_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica subsp. enterica serovar Eastbourne	486993
A0A3V5VQW6	A0A3V5VQW6_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica subsp. enterica serovar Ohio	117541
A0A3V6BLW7	A0A3V6BLW7_SALTH	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella thompson	600
A0A3V6CZI9	A0A3V6CZI9_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica I	59201
A0A3V7II80	A0A3V7II80_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica subsp. enterica serovar Weltevreden	57743
A0A3V7IXT3	A0A3V7IXT3_SALRU	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella rubislaw	598
A0A3V7PKE4	A0A3V7PKE4_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica subsp. enterica serovar Javiana	363569
A0A3V8D672	A0A3V8D672_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica subsp. enterica serovar Javiana	363569
A0A3V8KKS0	A0A3V8KKS0_SALON	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella oranienberg	28147
A0A3V8R7R0	A0A3V8R7R0_SALDE	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella derby	28144
A0A3V8V0T9	A0A3V8V0T9_SALON	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella oranienberg	28147
A0A3V8VNZ0	A0A3V8VNZ0_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica subsp. enterica serovar Agama	399581
A0A3V9E4U6	A0A3V9E4U6_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica subsp. enterica serovar Havana	179997
A0A3V9FSM9	A0A3V9FSM9_SALSE	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella senftenberg	28150
A0A3V9NTE8	A0A3V9NTE8_SALGL	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella gallinarum	594
A0A3V9PUS1	A0A3V9PUS1_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica subsp. enterica serovar Bredeney	134047
A0A3V9S812	A0A3V9S812_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica subsp. enterica serovar Kentucky	192955
A0A3V9WY96	A0A3V9WY96_SALNE	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella newport	108619
A0A3V9ZR10	A0A3V9ZR10_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica I	59201
A0A3W0FJJ2	A0A3W0FJJ2_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica subsp. enterica serovar Litchfield	486998
A0A3W1F8F1	A0A3W1F8F1_SALSE	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella senftenberg	28150
A0A3Y0WGV0	A0A3Y0WGV0_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica I	59201
A0A3Y2DFI6	A0A3Y2DFI6_SALNE	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella newport	108619
A0A3Y6RTR5	A0A3Y6RTR5_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica I	59201
A0A3Y6V0K9	A0A3Y6V0K9_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica I	59201
A0A3Y7P4H4	A0A3Y7P4H4_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica I	59201
A0A3Y8PFW5	A0A3Y8PFW5_SALVI	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella virchow	48409
A0A3Y8WTS2	A0A3Y8WTS2_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica I	59201
A0A3Z0KXN2	A0A3Z0KXN2_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica subsp. enterica serovar Bareilly	58096
A0A3Z0P940	A0A3Z0P940_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica I	59201
A0A3Z0YSI4	A0A3Z0YSI4_SALON	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella oranienberg	28147
A0A3Z2F1S4	A0A3Z2F1S4_SALTU	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella typhimurium (strain ATCC 68169 / UK-1)	990282
A0A3Z2KDF1	A0A3Z2KDF1_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica subsp. enterica serovar Kentucky	192955
A0A3Z3GE78	A0A3Z3GE78_SALEB	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica subsp. enterica serovar Java	224729
A0A3Z3HYY9	A0A3Z3HYY9_SALMU	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella muenchen	596
A0A3Z5HJT7	A0A3Z5HJT7_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica I	59201
A0A3Z6YX16	A0A3Z6YX16_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica I	59201
A0A3Z7MB45	A0A3Z7MB45_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica I	59201
A0A402XD73	A0A402XD73_SALER	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica (Salmonella choleraesuis)	28901
A0A403JU16	A0A403JU16_SALER	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica (Salmonella choleraesuis)	28901
A0A410VAN3	A0A410VAN3_9BRAD	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Bradyrhizobium guangdongense	1325090
A0A418VH18	A0A418VH18_RHOPL	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Rhodopseudomonas palustris	1076
A0A418ZBU3	A0A418ZBU3_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica subsp. enterica serovar Mbandaka	192954
A0A419IFG9	A0A419IFG9_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica subsp. enterica serovar Schwarzengrund	340190
A0A422W573	A0A422W573_KLEPN	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Klebsiella pneumoniae subsp. pneumoniae	72407
A0A427V715	A0A427V715_9ENTR	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Atlantibacter subterraneus	255519
A0A428LLL1	A0A428LLL1_9ENTR	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Enterobacter huaxiensis	2494702
A0A443WJ88	A0A443WJ88_9ENTR	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Klebsiella michiganensis	1134687
A0A447P7F4	A0A447P7F4_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica I	59201
A0A455WCX4	A0A455WCX4_MARNT	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Marinobacter nauticus (Marinobacter hydrocarbonoclasticus) (Marinobacter aquaeolei)	2743
A0A482IZZ8	A0A482IZZ8_9BURK	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Cupriavidus metallidurans	119219
A0A483ICT5	A0A483ICT5_KLEPN	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Klebsiella pneumoniae	573
A0A483JNQ0	A0A483JNQ0_KLEPN	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Klebsiella pneumoniae	573
A0A483KGB7	A0A483KGB7_9ENTR	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Klebsiella quasipneumoniae	1463165
A0A483P2P2	A0A483P2P2_KLEPN	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Klebsiella pneumoniae	573
A0A483YW54	A0A483YW54_KLEPN	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Klebsiella pneumoniae	573
A0A484X2M8	A0A484X2M8_ECOLX	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Escherichia coli	562
A0A484Z7J3	A0A484Z7J3_9ENTR	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Enterobacter cancerogenus	69218
A0A485BXZ3	A0A485BXZ3_KLUCR	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Kluyvera cryocrescens (Kluyvera citrophila)	580
A0A485C5X4	A0A485C5X4_RAOTE	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Raoultella terrigena (Klebsiella terrigena)	577
A0A485U7Z6	A0A485U7Z6_KLEPN	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Klebsiella pneumoniae	573
A0A486NBH9	A0A486NBH9_KLEPN	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Klebsiella pneumoniae	573
A0A486QTL6	A0A486QTL6_KLEPN	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Klebsiella pneumoniae	573
A0A486RYA2	A0A486RYA2_KLEPN	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Klebsiella pneumoniae	573
A0A486SBQ4	A0A486SBQ4_KLEPN	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Klebsiella pneumoniae	573
A0A486VEW1	A0A486VEW1_KLEPN	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Klebsiella pneumoniae	573
A0A486X7Z3	A0A486X7Z3_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica subsp. enterica serovar Stanley	192953
A0A4D6P442	A0A4D6P442_SALET	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000189	1173427
A0A4D7E289	A0A4D7E289_9HYPH	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	Agrobacterium larrymoorei	160699
